,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
276,Divante,_Series_B,111,60,2300000,B2B,172,50,30,0.645348837209,0.348837209302,0.523255813953,0.273255813953,68.3779069767,0.470930232558,0.261627906977,0.116279069767,0.0,0.0,0.995211573702,0.7456296348,0.643941521192,0.809869590051,38.1327656109,0.586667918473,0.76939538876,0.32149521478,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0334515937809,0.0350168469578,0.05,0.04,4.75461153595,10.0852843397,5.37313874787,4.57648363094,3.67643579708,0.235098707675,0.230227138944,0.355154809235,0.204642103059,8.74053872563,0.326115177927,0.19704470121,0.11560475332,0.0,0.0,0.425632652967,0.443733305324,0.418182715654,0.626158318078,1.64207239163,0.391892471642,0.610570145734,0.676362872565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.02196704747,0.0268300269539,0.026506797323,0.0327746127396,14.6484196809
277,Divergence,_Series_C,6,0,11800000,Small and Medium Businesses,235,82,37,0.0255319148936,0.0,0.251063829787,0.0170212765957,106.595744681,0.246808510638,0.0170212765957,0.340425531915,0.00425531914894,0.0,0.183121188571,0.0,0.507159148484,0.12962659874,30.1775795352,0.505039164018,0.12962659874,0.483779446847,0.0652328073053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.154317480359,0.0370641160887,0.0,0.0,1.95203364747,0.0,5.71139170961,5.24365402512,3.9103796715,0.0241267929539,0.0,0.204388191927,0.0166782425927,10.4762314522,0.200107790044,0.0166715514215,0.335045424274,0.00418334244307,0.0,0.148187231236,0.0,0.355417001779,0.123236826976,1.60595306832,0.353450720692,0.123645383374,1.46264394532,0.0631120119205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146929698991,0.0,0.0369340320867,0.0279867091094,0.0,0.0,16.2836100894
278,Divide,_Series_A,18,82,11000000,Startups,198,0,0,0.363636363636,0.469696969697,0.272727272727,0.353535353535,104.378787879,0.272727272727,0.328282828283,0.358585858586,0.0,0.0,4.20044606153,1.3729034442,0.557699804958,0.943189655992,43.7768099673,0.557699804958,0.922536825126,0.491245201423,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0325807284401,0.0613190202507,0.0175438596491,0.0701754385965,2.95847442861,11.6870787223,5.52543745738,0.0,0.0,0.188876826714,0.276057510487,0.218539821334,0.246268341653,10.388467881,0.216829448769,0.232355668052,0.352648715599,0.0,0.0,0.599118865477,0.611971547587,0.379709847599,0.705770787248,1.66156263244,0.37864964724,0.70638950424,1.50969869921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213086335038,0.0,0.0,0.0,0.0216102210774,0.0392364752167,0.0137472024887,0.0500775841661,16.2134058308
279,Divide,_Series_B,51,92,12000000,Startups,193,0,0,0.264248704663,0.476683937824,0.321243523316,0.341968911917,101.455958549,0.300518134715,0.326424870466,0.373056994819,0.00518134715026,0.0,0.667408374104,0.984634761283,0.743313602904,0.808258324957,39.2303477638,0.723741537755,0.792001792535,0.516094591081,0.0719815750749,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0681159202188,0.0374638113961,0.1,0.0416666666667,3.97654602635,12.3286719509,5.49773243338,0.0,0.0,0.15972851812,0.278385998335,0.248688098046,0.240640459225,10.2707865469,0.234055356759,0.231430359197,0.366658460701,0.0050749301533,0.0,0.354132255086,0.519426800574,0.458429300633,0.625167144602,1.64618561208,0.449291850897,0.625104495722,1.67439081036,0.0694104466529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0311769495203,0.0282082649676,0.0330556286813,0.033871767538,16.3004172078
286,Doxo,_Series_B,45,56,10000000,Crowdsourcing,190,81,31,0.236842105263,0.421052631579,0.821052631579,0.547368421053,99.4157894737,0.789473684211,0.536842105263,0.568421052632,0.305263157895,0.131578947368,0.69137584348,2.03190919353,1.0688365565,0.851620565989,35.4568187061,1.07294518114,0.820511213931,0.517475180581,0.484111234114,0.338925522213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0172597143083,0.0572127114141,0.0,0.0277777777778,3.85239472495,9.75741880215,5.48077018229,5.22674985958,3.71279335405,0.149734769764,0.258937046358,0.47214321152,0.325745816942,10.1872602037,0.453201729801,0.319093914385,0.55436005706,0.120136085725,0.0717614693269,0.360566973389,0.718067494039,0.566602119528,0.651592781763,1.63126731896,0.565268178583,0.643235283926,1.68391489172,0.391654459736,0.235548581594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.013761408485,0.0376136509751,0.0,0.024140059571,16.118095651
287,DramaFever,_Series_B,19,69,4500000,Specialty Foods,206,5,3,0.0922330097087,0.334951456311,1.8932038835,0.665048543689,111.480582524,1.83980582524,0.660194174757,0.252427184466,0.650485436893,0.131067961165,0.402719855516,0.704993857488,2.45312193868,0.920997204822,40.27451063,2.42518653266,0.921858124191,0.435463231949,0.477978218997,0.338296774377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0208463018283,0.0572062619293,0.0,0.0617283950617,3.01026179158,10.7775737226,5.56837177901,1.91837834147,1.42474475999,0.0758575785505,0.224196639365,0.705720271652,0.363305225272,10.6652850097,0.677324653438,0.358050898278,0.24938795252,0.137660792108,0.0716261792248,0.263882215753,0.428919607112,0.821237950227,0.692835646219,1.64994357809,0.812179528536,0.705977959996,1.18349258465,0.387579247601,0.235247555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0158979039289,0.037611021435,0.0,0.0457418997367,15.3195879547
288,Drawbridge,_Series_A,19,47,6500000,Mobile,210,10,6,0.180952380952,0.22380952381,0.238095238095,0.342857142857,100.147619048,0.17619047619,0.338095238095,0.414285714286,0.00952380952381,0.0,1.53604819739,0.771752967582,0.536224789038,0.682362507714,36.7233563092,0.481628777519,0.674182965012,0.531122954332,0.0973562584387,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0417324352148,0.0767577937779,0.03125,0.09375,3.01026179158,8.96414217217,5.58923042585,2.62824557762,2.02223280855,0.125946730582,0.168748054548,0.195699783821,0.241076795656,10.2173558478,0.151007365442,0.237190096319,0.406489153518,0.00916888204239,0.0,0.495039825189,0.452924089741,0.369555359108,0.54538506875,1.63652638443,0.341752433994,0.547747869299,1.78025213705,0.0927281054852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236300171634,0.0,0.213086335038,0.0,0.0,0.0,0.0249782855916,0.0445097437147,0.0205733214479,0.0604539429217,15.6873127349
289,DriverSide,_Series_A,3,0,3000000,Cloud Infrastructure,206,21,10,0.0145631067961,0.0,0.0436893203883,0.0145631067961,97.5388349515,0.0145631067961,0.00970873786408,0.407766990291,0.0,0.0,0.120087583477,0.0,0.227465313534,0.1554899523,31.3360377996,0.120087583477,0.0982923098069,0.492616571894,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0408446140553,0.0480905910845,0.0,0.0322580645161,1.38940037398,0.0,5.56837177901,3.4807739042,2.51448922648,0.0140969107388,0.0,0.0420112285665,0.0143113068318,10.1093727091,0.0143646043568,0.00959400689073,0.400199594573,0.0,0.0,0.104075369655,0.0,0.190608347673,0.146424637243,1.61204160055,0.108838925297,0.0947945553812,1.51846162046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213086335038,0.0,0.0,0.0,0.024686085034,0.0336226101689,0.0,0.0274297389802,14.9141228466
290,DriverSide,_Series_B,4,0,5300000,Cloud Infrastructure,210,3,2,0.0190476190476,0.0,0.152380952381,0.0619047619048,101.423809524,0.12380952381,0.0619047619048,0.504761904762,0.0,0.0619047619048,0.217904433684,0.0,0.702435304191,0.260614273398,31.3192605454,0.680490086484,0.260614273398,0.529038299168,0.0,0.241558319063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.057269056103,0.054754409436,0.025,0.0,1.61362531906,0.0,5.58923042585,1.46130743044,1.12266860577,0.0182564931004,0.0,0.133793311461,0.0575844591034,10.2694793006,0.11081348008,0.0575031393533,0.493480175901,0.0,0.045435852163,0.170074060523,0.0,0.442361777403,0.236504502839,1.61195579457,0.432056356418,0.238002184499,1.76527720366,0.0,0.184283093524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0291286426772,0.0365923743676,0.0177883524323,0.0,15.4832173785
291,DriverSide,_Series_C,4,10,2300000,Cloud Infrastructure,214,0,0,0.018691588785,0.0467289719626,0.252336448598,0.172897196262,94.8738317757,0.18691588785,0.172897196262,0.457943925234,0.0,0.0,0.135750974108,0.232689019337,0.614281639982,0.575733065015,34.0420613523,0.50594291874,0.575733065015,0.508710490395,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0295678451849,0.0494401539787,0.0172413793103,0.0344827586207,1.61362531906,3.94914169819,5.6097035871,0.0,0.0,0.0179292755711,0.0438075127041,0.205231914556,0.14277565336,9.99700065248,0.158821616481,0.142253825563,0.44853565437,0.0,0.0,0.1156180729,0.191645861301,0.405349717575,0.473888503865,1.6250548055,0.353896019192,0.479843984349,1.6241290581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146929698991,0.0,0.0203099157629,0.034248822848,0.0135643549598,0.02900859856,14.6484196809
292,DueDil,_Series_A,30,52,5000000,Data Visualization,210,38,18,0.142857142857,0.295238095238,1.4,0.242857142857,108.371428571,1.35714285714,0.242857142857,0.509523809524,0.57619047619,0.109523809524,0.625281891317,1.00166186813,1.0544959566,0.790536991845,37.3421416553,1.06311424286,0.790536991845,0.713777445047,0.495341708845,0.313041510776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0398438071316,0.0652934812313,0.0277777777778,0.0740740740741,3.45308783398,9.41511329227,5.58923042585,4.21931059198,3.121524983,0.106575778818,0.205927088904,0.622071463754,0.187172805706,10.5456281856,0.597918858203,0.186254178675,0.498043314242,0.136071783849,0.0652750460691,0.342235461109,0.524178860641,0.562460854004,0.614217784159,1.638999387,0.562471419692,0.624166996531,3.51737309072,0.399071556464,0.222854056167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213086335038,0.0,0.0,0.0,0.0243483842381,0.0407136389244,0.0190873009505,0.0519610576518,15.4249484704
293,DueDil,_Series_B,167,147,17000000,Data Visualization,196,28,5,0.852040816327,0.959183673469,1.44387755102,0.489795918367,123.637755102,1.39795918367,0.479591836735,0.683673469388,0.520408163265,0.0765306122449,1.44063587042,2.31347609408,1.18187737023,0.947275693866,45.6081009793,1.17878508442,0.936218162574,0.518319548512,0.500862678079,0.266525996388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0255963611877,0.0748015267888,0.0137931034483,0.0758620689655,5.16656832614,15.2626247069,5.51443854356,3.83315692613,1.85633674929,0.251922497527,0.386194929985,0.630760391912,0.304734394544,11.1123187659,0.605805148707,0.298264097354,0.663936103503,0.134414207181,0.0525561888542,0.485586836326,0.751371413796,0.597601377992,0.708139172301,1.66710362546,0.593988866548,0.714661842425,1.68975964607,0.402696617177,0.198380834192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0184280898594,0.0439074024951,0.0113636200863,0.0528012401374,16.648723902
294,Duetto,_Series_A,67,168,10100000,Small and Medium Businesses,206,3,1,0.655339805825,1.4854368932,0.233009708738,0.373786407767,114.883495146,0.223300970874,0.334951456311,0.354368932039,0.00485436893204,0.0,3.10037694499,4.3647458567,0.570902298166,0.73324686091,47.6041197174,0.548737599292,0.725454775833,0.537070045671,0.0696733014292,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0318165183687,0.0671498722824,0.0248756218905,0.0746268656716,4.24837071946,16.2018730637,5.56837177901,1.46130743044,0.702672319005,0.236139613819,0.442260978715,0.192247052271,0.255847176695,10.7936528843,0.184360732455,0.235650723185,0.348563327657,0.00476086812237,0.0,0.576347134653,0.894103839811,0.385834198723,0.578201741352,1.67277856465,0.374465875624,0.581907712938,1.8234952267,0.0672608551935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213086335038,0.0,0.0,0.0,0.0212902127593,0.0413737057536,0.0177277544183,0.0522223765856,16.1280459818
295,Duetto,_Series_B,159,110,21000000,Small and Medium Businesses,194,3,1,1.0412371134,0.670103092784,0.618556701031,0.39175257732,112.572164948,0.541237113402,0.355670103093,0.381443298969,0.0103092783505,0.0,2.22755948508,1.64598207285,0.943406889388,0.821431847711,61.8688856691,0.949966192725,0.803034280966,0.486997759761,0.10127123185,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0279624258274,0.0633016104847,0.03125,0.114583333333,5.11696847137,13.3843295697,5.50332921029,1.46130743044,0.702672319005,0.261368098855,0.332238579783,0.396874396996,0.26406439175,10.7067519081,0.358445634394,0.245634218103,0.374770348056,0.00989435712059,0.0,0.543259130953,0.661865131589,0.528613396729,0.633249729709,1.70503168421,0.528535729795,0.632146705675,1.48279395517,0.0962756722485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.019573179661,0.0399844623204,0.0205733214479,0.0678659137966,16.8600329957
296,Duolingo,_Series_A,32,41,3300000,Mobile Video,216,134,61,0.148148148148,0.458333333333,0.847222222222,0.296296296296,110.601851852,0.828703703704,0.291666666667,0.532407407407,0.375,0.0185185185185,0.559315442301,2.23463747645,0.812570807887,0.671814748265,35.236064985,0.808852293519,0.663412600928,0.536019559467,0.49473977186,0.135130013638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0712850028848,0.0657975942191,0.144578313253,0.0722891566265,3.51631136207,8.38311369777,5.6198000474,5.93492813887,4.48061105135,0.109441391403,0.272202677561,0.48076382055,0.217226746305,10.6317011756,0.465935024449,0.213513372994,0.519950953144,0.126792282531,0.0167983978627,0.321952003299,0.742587610267,0.484224791629,0.538480952467,1.63032223419,0.481114791154,0.540470574651,1.81580022615,0.398675483576,0.115246357428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213086335038,0.0,0.0,0.0,0.031674988938,0.040894720878,0.0346826172765,0.0511076196223,15.0094330264
297,Duolingo,_Series_B,21,20,15000000,Mobile Video,163,7,4,0.325153374233,1.00613496933,1.10429447853,0.20245398773,92.1963190184,1.07975460123,0.19018404908,0.539877300613,0.61963190184,0.0429447852761,2.76415199325,8.94254426504,0.978872473898,0.568292973504,37.143010059,0.974879511973,0.561657019801,0.512141458721,0.486973380734,0.203357413618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.037054297246,0.0530365594282,0.00952380952381,0.0190476190476,3.10651278974,5.8049463746,5.31511622771,2.25125152015,1.66141598087,0.178751246251,0.392935506796,0.554934329809,0.16229370679,9.88190341438,0.536576925269,0.153719673607,0.527094880811,0.137071435116,0.0344817011822,0.565889479871,1.00915814598,0.539773469635,0.468753305332,1.63821019682,0.536296192145,0.469871856023,1.64734134954,0.393550279258,0.161273063202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0233585782611,0.0358555863203,0.0083179129893,0.0172823994382,16.5235607591
298,Duolingo,_Series_C,98,24,20000000,Mobile Video,215,1,1,0.455813953488,0.111627906977,0.660465116279,0.325581395349,91.6418604651,0.651162790698,0.325581395349,0.181395348837,0.320930232558,0.0325581395349,0.894767323585,0.394595085449,1.08991544191,0.889211827642,39.9186920857,1.08696011263,0.889211827642,0.386244689014,0.487487425927,0.177891243464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0390862536306,0.0757430798707,0.0126582278481,0.0886075949367,4.62936410483,6.38995349617,5.61476331484,0.711572489145,0.702672319005,0.208524163213,0.0961784294284,0.413828474125,0.232463372113,9.85778402531,0.403741654853,0.231009233878,0.17978968375,0.121884467872,0.0275094099852,0.407033874179,0.289704671432,0.572600593707,0.674094135071,1.64867933843,0.569215781979,0.686049497651,0.940555255993,0.393890368529,0.144879845379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146929698991,0.0,0.0240867616543,0.0441995152356,0.0105902430081,0.0583871135832,16.8112428315
299,Dwolla,_Series_A,8,25,1000000,Online Shopping,202,14,4,0.039603960396,0.123762376238,2.21287128713,0.326732673267,97.7425742574,2.15346534653,0.326732673267,0.292079207921,0.5,0.118811881188,0.219487964933,0.422654138,2.21914614777,0.678143660077,35.3873107272,2.21734745195,0.678143660077,0.455848270191,0.520715160723,0.324370917005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0155312111239,0.0660026339683,0.0,0.102564102564,2.20503402816,6.52707078228,5.54711272529,3.00421658255,1.66141598087,0.0363056630251,0.105029347335,0.747244746627,0.233045808157,10.1178766207,0.716478801092,0.231583873055,0.288060088566,0.133675574889,0.0681751570963,0.171032892786,0.304590780492,0.791637285503,0.542627859018,1.63097068214,0.786108438599,0.550415009796,1.29606403569,0.415618005677,0.228487562464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213086335038,0.0,0.0,0.0,0.0126555298771,0.0409679787262,0.0,0.0637689470938,13.815510558
300,Dwolla,_Series_B,15,45,5000000,Online Shopping,187,5,3,0.0802139037433,0.24064171123,1.71122994652,0.310160427807,115.299465241,1.58823529412,0.288770053476,0.545454545455,0.304812834225,0.101604278075,0.309324545469,0.726499646614,1.58691967991,0.604689092721,39.4863001931,1.53331133279,0.560368624414,0.54062705709,0.473068617003,0.30293828745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0232741117763,0.0601077035949,0.0,0.0555555555556,2.78503133811,8.77568914069,5.46354374611,1.91837834147,1.42474475999,0.0675824492511,0.178058272762,0.678105544726,0.224542539581,10.8091648383,0.63944485913,0.211966417211,0.532426400945,0.120083300378,0.0625871823664,0.220672164197,0.436839876025,0.689239160269,0.493686865332,1.64712038657,0.674838238161,0.46895566378,1.84973266633,0.384304253974,0.217725690132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0172313884581,0.0387682609276,0.0,0.0423378383328,15.4249484704
301,Dwolla,_Series_C,95,115,16500000,Online Shopping,214,7,4,0.443925233645,0.53738317757,1.55140186916,0.238317757009,108.710280374,1.35046728972,0.233644859813,0.560747663551,0.200934579439,0.121495327103,0.818871038944,1.28771904938,1.42238076464,0.568524134917,41.7136469818,1.31925956127,0.557988325931,0.525009637174,0.401638738733,0.327468032309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0269912469713,0.055056880516,0.0,0.0763358778626,4.59813422069,13.6586330344,5.6097035871,2.25125152015,1.66141598087,0.206301536594,0.29736646799,0.650893119572,0.184475116656,10.5587823676,0.59660431864,0.180810231369,0.547035493623,0.102816080748,0.068965787853,0.391231404077,0.594163038511,0.655192150005,0.468913154661,1.65489282094,0.628578809888,0.467261482689,1.73660461561,0.335328032306,0.230006481819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146929698991,0.0,0.0191119159758,0.0367201118396,0.0,0.0530214487081,16.6188709389
302,Dwolla,_Series_D,274,155,9700000,Online Shopping,202,9,4,1.42574257426,0.767326732673,1.55940594059,0.356435643564,105.475247525,1.4702970297,0.356435643564,0.40099009901,0.282178217822,0.133663366337,1.97922812561,1.5961152411,1.55462258656,0.870570904532,39.2337285243,1.54263098604,0.870570904532,0.51116782681,0.462073208131,0.341135717356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0249128389989,0.045838694253,0.019801980198,0.039603960396,5.66799187307,15.6295207189,5.54711272529,2.5144645085,1.66141598087,0.271908248637,0.353194770455,0.65232978299,0.247661386105,10.4320318689,0.6191734131,0.245995919616,0.393657733871,0.117230756422,0.0723065827595,0.529183502942,0.653480130811,0.682853655464,0.66298239116,1.64619801789,0.676698620534,0.674551898997,1.64072936561,0.376928269096,0.236603930608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456848673575,0.018083561091,0.0325483040821,0.0150632506651,0.0325111915881,16.0876364435
303,Dxterity,_Series_B,1,3,790000,Biotechnology,224,91,37,0.00446428571429,0.0133928571429,1.52678571429,0.267857142857,89.1428571429,1.51339285714,0.245535714286,0.0625,0.0178571428571,0.0,0.0668153104781,0.115207386188,0.803130885005,0.655875724545,36.6232441426,0.786545553513,0.574087443982,0.27711680204,0.132728716696,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0476128472222,0.0608940972222,0.025,0.025,0.693923104609,1.83392174779,5.6592906632,5.38784713006,3.9103796715,0.00441966682202,0.0131427795093,0.646422546906,0.20161338789,9.74781849872,0.626790113445,0.187818482788,0.0623015163325,0.0166395110879,0.0,0.0615677287529,0.104137587131,0.480809060911,0.527979894185,1.63612049009,0.473028194198,0.478681678506,0.5268459376,0.124313319179,0.0,0.0173286790826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.026750409582,0.0390732092224,0.0177883524323,0.022023969307,13.5797882244
304,ESTECH,_Series_D,2,6,8500000,Mobile Security,163,761,336,0.0122699386503,0.0368098159509,0.41717791411,0.141104294479,101.650306748,0.374233128834,0.141104294479,0.423312883436,0.00613496932515,0.0,0.110427343934,0.245693037234,0.768323097226,0.39872173244,36.5002171044,0.72933158618,0.39872173244,0.531660635302,0.0783260449988,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0207185140336,0.027994530727,0.0238095238095,0.0238095238095,1.10056234311,2.90147019429,5.31511622771,8.6104618415,6.53931510231,0.0119376300123,0.0349749155533,0.302712740836,0.120411026142,10.278683113,0.276536599093,0.120044172357,0.415194002437,0.00598619950529,0.0,0.0967500382885,0.20039057744,0.467944297175,0.345921495307,1.63561943905,0.451464956494,0.349111253933,1.78412988333,0.0752940395422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456848673575,0.0158252754634,0.0225695806093,0.0171994385603,0.0210985812449,15.9555767215
305,Echonest,_Series_C,52,74,7000000,Big Data Analytics,188,96,55,0.276595744681,0.393617021277,0.781914893617,0.218085106383,108.824468085,0.755319148936,0.212765957447,0.670212765957,0.271276595745,0.186170212766,0.845298483107,0.955905764787,1.02914353738,0.426768172351,27.8052054764,1.02572442341,0.423187305733,0.504276850207,0.445805727436,0.390283337041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0227484057308,0.0362191929447,0.0,0.0,3.99583928924,11.1387402816,5.46931575757,5.46240894702,4.36114855049,0.163919782767,0.248525824317,0.458818906874,0.17215526998,10.5632087874,0.441676399892,0.168093945361,0.651179595464,0.115705748917,0.0830469392176,0.396921184975,0.511235509311,0.555016857678,0.367051100761,1.59234306032,0.551620471456,0.367908874267,1.59449342029,0.365909079838,0.25898374838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146929698991,0.0,0.0169499751533,0.0275138004984,0.0,0.0,15.761420707
306,Echonest,_Series_D,29,81,17300000,Big Data Analytics,173,51,21,0.167630057803,0.526011560694,1.13294797688,0.375722543353,117.583815029,1.09826589595,0.35838150289,0.705202312139,0.312138728324,0.121387283237,0.529033389743,1.33628465316,1.52868349754,0.631434481134,37.8247208049,1.50836712839,0.627751371039,0.482033712026,0.477058018207,0.327524782056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0250419960466,0.0644673300673,0.0,0.046511627907,3.41993432133,11.6203632024,5.37940141558,4.60261870068,3.28658422856,0.119495479276,0.29397301502,0.562183236036,0.256745172474,10.8936734124,0.541149025228,0.246913038451,0.684316679511,0.120924096352,0.0689343470361,0.311892037763,0.604463338182,0.677623976046,0.511715270541,1.64088637835,0.669800118766,0.516114678204,1.45179825558,0.386966282531,0.230034230139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456848673575,0.0181491470018,0.0404138731861,0.0,0.0369590752697,16.6662170595
307,Edgeware,_Series_B,3,0,8000000,Software,179,696,192,0.0167597765363,0.0,0.31843575419,0.223463687151,101.664804469,0.301675977654,0.217877094972,0.234636871508,0.0279329608939,0.0,0.128730200188,0.0,0.544890268363,0.613799424262,33.0484737845,0.5389831104,0.59257007027,0.42496035107,0.165243014701,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0282760725643,0.0389596777965,0.0,0.037037037037,1.38940037398,0.0,5.41624958515,8.46393071592,5.84632234446,0.0161447673012,0.0,0.246998755913,0.175478353884,10.2792717556,0.234757880076,0.171256519993,0.231996113148,0.0250388918955,0.0,0.110494544955,0.0,0.373682001452,0.49985538806,1.62045937668,0.369864380799,0.491682928462,1.12831580682,0.152453744486,0.0,0.0,0.0259930192591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533597490953,0.0,0.0,0.0197196073139,0.0290253361574,0.0,0.0307781581954,15.8949520996
